ts,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,BL_x,BL_y,BL_z,BR_x,BR_y,BR_z,FL_contact,FR_contact,BL_contact,BR_contact,gt_pos_x,gt_pos_y,gt_pos_z,gt_rot_w,gt_rot_x,gt_rot_y,gt_rot_z,state_est_rot_w,state_est_rot_x,state_est_rot_y,state_est_rot_z,state_est_pos_x,state_est_pos_y,state_est_pos_z
1747821651.72199,-0.81881696,0.234631762,6.505045891,0.191747576,-0.104395904,-0.29827401,0.149629134,0.170063246,-0.303956584,0.218655383,-0.153933034,-0.320986624,-0.146280632,0.167225985,-0.313209446,-0.217983009,-0.174918632,-0.296888453,0,1,1,0,5023.625,-2094.712646484,305.647796631,0.955469191,-0.007799156,-0.016645696,0.294517785,0.777755481,0.007310253,0.004165602,0.628510636,-0.170666243,-1.178553123,-0.00446382
1747821651.73101,-0.379480958,-0.349553436,6.586448669,-0.040480044,-0.041545309,-0.249271855,0.157789311,0.17017439,-0.298959107,0.214847244,-0.154002691,-0.321011164,-0.150514021,0.167352294,-0.313561582,-0.21005962,-0.176571487,-0.291781069,0,1,1,0,5028.506835938,-2091.011962891,305.61831665,0.956129789,-0.007229009,-0.01718081,0.292349696,0.778619533,0.0079967,0.004278018,0.627430772,-0.169548589,-1.175100144,-0.004591615
1747821651.73945,-0.277727395,-0.339976639,8.698134422,0.023435814,0.011717907,-0.260989755,0.164654133,0.170367503,-0.295282683,0.211769853,-0.154072842,-0.321046743,-0.153108208,0.16754373,-0.313689692,-0.202864979,-0.177453926,-0.287406693,0,1,1,0,5030.854003906,-2089.213867188,305.227722168,0.956435263,-0.006909295,-0.017337546,0.291347384,0.779233424,0.007952125,0.004205596,0.626669249,-0.168943051,-1.172130647,-0.004670342
1747821651.74596,-0.074220255,-0.397437483,9.806650162,0.075633764,0.003195793,-0.218379185,0.170474953,0.170151996,-0.293029839,0.210022846,-0.154213251,-0.320921437,-0.155385527,0.167799683,-0.313681523,-0.196965031,-0.177906851,-0.284454739,0,1,1,0,5033.312011719,-2087.469970703,304.898834229,0.956771016,-0.00663894,-0.017458592,0.290241838,0.779750548,0.008027845,0.004371534,0.626023583,-0.168351064,-1.169680459,-0.004930034
1747821651.75452,0.161608621,0.01316811,12.017695427,0.033023193,0.107591696,-0.172572821,0.180677598,0.169642877,-0.289117788,0.207232077,-0.154243645,-0.320831635,-0.159326351,0.167816394,-0.313860174,-0.18670495,-0.178035999,-0.279327253,0,1,1,0,5035.702636719,-2085.762451172,304.455566406,0.957019031,-0.006588082,-0.017179247,0.289440989,0.780254768,0.007864968,0.00471284,0.625394618,-0.16761027,-1.16667092,-0.005067333
1747821651.76487,0.160411507,0.833182216,11.385625839,-0.089482203,0.165115967,-0.113983281,0.189685443,0.169063863,-0.286039126,0.20499157,-0.154451363,-0.320680935,-0.161920701,0.167325509,-0.314108497,-0.177788603,-0.177715448,-0.275602303,0,1,1,0,5035.702636719,-2085.762451172,304.455566406,0.957019031,-0.006588082,-0.017179247,0.289440989,0.780777996,0.007348645,0.005262339,0.624743168,-0.167142422,-1.162971102,-0.005224758
1747821651.77466,-0.073023155,0.37110126,12.321759224,-0.036218986,0.196008638,-0.082025349,0.209394638,0.166739202,-0.282322918,0.200989593,-0.154449531,-0.320446698,-0.165418935,0.166832807,-0.314341303,-0.158479732,-0.175693636,-0.270298598,0,1,1,0,5040.590820313,-2082.470947266,304.055786133,0.957370877,-0.007779093,-0.016003519,0.288313031,0.781011594,0.006701894,0.005527694,0.624456098,-0.166957565,-1.16056526,-0.005186553
1747821651.77951,0.04189853,-0.008379706,11.180921555,-0.078829557,0.187486514,-0.070307441,0.21434531,0.166193446,-0.282204975,0.200094883,-0.154447165,-0.320393448,-0.166986807,0.166620989,-0.314462558,-0.153451404,-0.175029477,-0.269398594,0,1,1,0,5043.0546875,-2080.862304688,304.270080566,0.957476139,-0.00857906,-0.015359349,0.287975609,0.781248292,0.005988082,0.005882804,0.624163955,-0.166824158,-1.157743759,-0.005178349
1747821651.79049,0.330399841,0.323217243,9.764751434,-0.08415588,0.125701189,-0.02450108,0.226229254,0.163919664,-0.281270044,0.197778112,-0.15437289,-0.320263021,-0.169630667,0.165885949,-0.314770729,-0.14243053,-0.172932853,-0.268224414,0,1,1,0,5045.440917969,-2079.090332031,304.309326172,0.957581758,-0.008731883,-0.014859103,0.287645787,0.781371007,0.005328819,0.006231779,0.624012914,-0.166655944,-1.155270095,-0.005044561
1747821651.79565,0.222660765,0.621295333,8.935160637,-0.060720067,0.080960087,-0.013848436,0.232714438,0.162911958,-0.281486499,0.195775221,-0.154265115,-0.320147428,-0.171348596,0.165536744,-0.314891071,-0.136221175,-0.171762179,-0.268422354,0,1,1,0,5047.91015625,-2077.384033203,304.66998291,0.957603931,-0.009073691,-0.014362698,0.2875866,0.781448424,0.004638596,0.006487116,0.623918874,-0.166489492,-1.152481329,-0.004909758
1747821651.8055,0.305260718,0.609324336,7.491456985,0.001065264,0.026631609,-0.021305285,0.244636168,0.161394307,-0.282954788,0.193563534,-0.154088961,-0.320029921,-0.174644714,0.165223495,-0.314931293,-0.12527386,-0.170324286,-0.269232699,0,1,1,0,5050.346679688,-2075.580322266,304.795379639,0.957614601,-0.009339974,-0.014076886,0.287556678,0.781496774,0.004298574,0.006586115,0.623859709,-0.16623009,-1.150169148,-0.004983121
1747821651.81432,0.683544576,-0.345962137,6.367379189,0.068176918,-0.047936894,-0.038349517,0.251841908,0.160460605,-0.284805333,0.1914373,-0.154022287,-0.319870971,-0.177160428,0.164976669,-0.314945934,-0.118274352,-0.169363836,-0.270716053,0,1,1,0,5052.822753906,-2073.750488281,304.915527344,0.957624614,-0.009384926,-0.014048237,0.287523299,0.781563004,0.004304112,0.006636941,0.623776159,-0.165781835,-1.147672414,-0.004930488
1747821651.82095,0.879869103,-0.44532153,6.719326973,0.098004319,-0.104395904,-0.050067421,0.259228454,0.159793728,-0.287262637,0.189066069,-0.154096957,-0.319622235,-0.180002662,0.16475949,-0.314904658,-0.113192643,-0.168926857,-0.274307601,0,1,1,0,5055.30078125,-2071.829345703,304.730407715,0.957656503,-0.008822282,-0.01403864,0.287435442,0.78170608,0.004858904,0.00665038,0.623592629,-0.165152248,-1.144585709,-0.005310271
1747821651.82885,0.786495268,1.098938584,7.123947144,0.101200111,-0.117179073,-0.098004319,0.261785713,0.159831076,-0.291700675,0.187870747,-0.154318378,-0.319222199,-0.182886101,0.164995473,-0.314247922,-0.10713765,-0.169026672,-0.276511923,0,1,1,0,5057.846679688,-2069.936035156,304.545349121,0.9577142,-0.008130631,-0.014101603,0.287260503,0.781843113,0.005279822,0.006516693,0.623418802,-0.164516434,-1.143399283,-0.005336053
1747821651.83763,0.849941611,-0.841561913,7.260416508,0.041545309,-0.05645901,-0.074568503,0.263998415,0.160289062,-0.295058396,0.186353054,-0.154447212,-0.319051324,-0.184520954,0.165061235,-0.314013941,-0.105035152,-0.169530692,-0.280034068,0,1,1,0,5060.47265625,-2067.980224609,304.082061768,0.957784534,-0.008031226,-0.014329033,0.287017286,0.782087492,0.006013908,0.006255528,0.623108222,-0.163936598,-1.141607883,-0.005157688
1747821651.84588,0.92775315,-0.348356336,8.074444771,0.180029675,-0.118244343,-0.103330642,0.264578868,0.161356893,-0.298784524,0.183061413,-0.154739511,-0.318544572,-0.187124968,0.165214926,-0.313611909,-0.104520283,-0.170365138,-0.284524514,0,1,1,0,5063.182617188,-2066.094482422,303.608825684,0.957839251,-0.008240869,-0.014800865,0.286804706,0.782250041,0.006596144,0.006108201,0.622899714,-0.163351948,-1.139515755,-0.005529728
1747821651.85515,1.067813993,0.093373865,9.300276756,0.094808526,-0.005326321,-0.07137271,0.263032379,0.162584926,-0.301855618,0.180274595,-0.155015204,-0.318067373,-0.189657632,0.165131001,-0.31332294,-0.105884557,-0.171371471,-0.288421335,0,1,1,0,5065.952636719,-2063.966796875,302.807128906,0.957965255,-0.006725517,-0.015068722,0.286409318,0.78244208,0.00719288,0.006282399,0.622650131,-0.162630015,-1.137328596,-0.005869545
1747821651.86261,1.090558887,-0.116118781,10.001777649,0.047936894,0.050067421,-0.053263217,0.258948224,0.164354119,-0.305380392,0.176842169,-0.15517478,-0.317487992,-0.193056776,0.165102038,-0.312877605,-0.109101575,-0.172603049,-0.292577527,0,1,1,0,5068.770019531,-2061.961669922,302.101287842,0.958064139,-0.006414823,-0.014976318,0.286090374,0.782661701,0.007582293,0.006632964,0.622365789,-0.16149438,-1.133570535,-0.006591031
1747821651.87078,0.831985116,0.451307029,10.921151161,-0.020240022,0.107591696,-0.037284251,0.254413151,0.166337309,-0.307449815,0.173361634,-0.155232399,-0.316917511,-0.196407199,0.164998765,-0.312355531,-0.113790771,-0.174098757,-0.296021919,0,1,1,0,5071.679199219,-2059.919189453,301.508209229,0.958114684,-0.006219573,-0.014584796,0.285945565,0.78278773,0.007474745,0.006933433,0.622205292,-0.160766702,-1.130436494,-0.007280122
1747821651.87909,0.405817181,0.63326633,10.529699326,-0.11185275,0.05645901,0.022370551,0.242855939,0.163423038,-0.316079222,0.17011676,-0.15640233,-0.315290153,-0.199972804,0.165557787,-0.31126473,-0.122609297,-0.170528977,-0.305271157,1,1,1,0,5074.651855469,-2057.880859375,300.852905273,0.958155692,-0.007065815,-0.014333884,0.285801172,0.782823167,0.006747309,0.007320338,0.622164589,-0.160250255,-1.12629688,-0.008889586
1747821651.88762,1.474828243,0.278924495,12.503718376,-0.222640246,0.013848436,0.038349517,0.235052057,0.162306069,-0.321721145,0.168500937,-0.156309445,-0.31431782,-0.202196768,0.166053641,-0.310557653,-0.128535212,-0.169628488,-0.312084354,0,1,1,1,5077.59375,-2055.740234375,300.33795166,0.958129644,-0.007392982,-0.013833594,0.285904855,0.782699953,0.005680896,0.007320163,0.622330238,-0.160073888,-1.123979921,-0.009524401
1747821651.896,-1.988384485,-0.353144765,18.745401382,0.005326321,0.135288566,0.057524271,0.233360943,0.161932501,-0.323223844,0.166771119,-0.155611935,-0.314149108,-0.204716856,0.166238017,-0.310068795,-0.12825444,-0.169651421,-0.312908093,1,1,1,1,5080.637695313,-2053.608154297,300.091003418,0.958068788,-0.00884206,-0.013350051,0.286090434,0.782473865,0.004846901,0.007119853,0.622623856,-0.160021444,-1.121863418,-0.007129511
1747821651.90388,-1.926135302,1.383848548,23.505075455,0.227966562,0.078829557,-0.004261057,0.230866067,0.162319308,-0.322392022,0.164684825,-0.153964837,-0.314634266,-0.207132206,0.165325799,-0.310234892,-0.130614959,-0.170821317,-0.312040723,1,1,1,1,5083.534179688,-2051.535888672,300.675323486,0.957949817,-0.008698433,-0.012997721,0.286509126,0.782531488,0.004622655,0.007719626,0.622545989,-0.159510939,-1.120484754,-0.007344508
1747821651.91281,-0.665588081,-1.089361787,12.23915863,0.103330642,-0.00745685,-0.052197952,0.228497629,0.162204736,-0.322377007,0.162226406,-0.152525966,-0.315562902,-0.209899189,0.163830136,-0.31108745,-0.131753396,-0.171589587,-0.310982969,1,1,1,1,5086.450195313,-2049.490966797,301.864105225,0.957978368,-0.008207754,-0.012588181,0.286446631,0.782756263,0.005082655,0.008334113,0.622251832,-0.15870253,-1.119179279,-0.007262317
1747821651.9216,-2.52947402,1.098938584,7.95234108,0.010652643,0.018109493,-0.154463321,0.226387572,0.161218966,-0.32288925,0.159670827,-0.152180533,-0.316665852,-0.212220088,0.163081672,-0.311858294,-0.134286694,-0.171440373,-0.311263934,1,1,1,1,5089.297851563,-2047.515991211,303.174560547,0.958038568,-0.007789737,-0.012568966,0.286257625,0.782928448,0.005327298,0.008305709,0.622033504,-0.158379902,-1.117002744,-0.006864386
1747821651.92886,-0.20590134,-1.381454349,6.385335922,0.066046387,0.061785329,-0.127831712,0.223530874,0.160158277,-0.324449179,0.157008935,-0.155455787,-0.315074826,-0.215264854,0.164929075,-0.310721758,-0.138795083,-0.169488778,-0.313856082,1,1,0,0,5092.03515625,-2045.643310547,304.483398438,0.958205938,-0.007566668,-0.012755698,0.285694689,0.783268357,0.005492495,0.008257516,0.621604639,-0.158462131,-1.114758116,-0.005934809
1747821651.93931,-2.272097349,0.119710088,3.975571871,0.010652643,-0.19920443,-0.087351672,0.220333301,0.159044643,-0.326034075,0.156153054,-0.15897224,-0.312277908,-0.216547644,0.167815583,-0.307757064,-0.144408816,-0.168978311,-0.316477112,1,0,0,1,5094.773925781,-2043.808837891,305.470672607,0.958408535,-0.007221032,-0.012583483,0.285030961,0.783614356,0.005826891,0.008443242,0.621162861,-0.158169363,-1.111427663,-0.004791536
1747821651.94601,-1.345541358,2.014720678,8.300697327,-0.132092774,-0.169377029,-0.034088459,0.218492095,0.15881814,-0.326519321,0.156696531,-0.159706465,-0.310925656,-0.216072939,0.168625744,-0.306189608,-0.146717913,-0.168936803,-0.316854599,1,0,0,1,5097.466308594,-2042.066650391,306.275482178,0.958457828,-0.007126114,-0.012927721,0.284851938,0.783714846,0.006028897,0.007834024,0.621042125,-0.157847983,-1.108890072,-0.004292627
1747821651.95547,-0.754173517,-0.830788016,5.528211594,0.057524271,-0.070307441,0.066046387,0.214349744,0.159043147,-0.326898537,0.158497438,-0.161419934,-0.307877714,-0.21536389,0.170199059,-0.303341079,-0.15022752,-0.168876538,-0.317219604,1,0,0,1,5100.1015625,-2040.303588867,306.911407471,0.958494782,-0.007391722,-0.013795462,0.284680098,0.78371997,0.005944151,0.00689456,0.621047616,-0.157440908,-1.10582723,-0.00421207
1747821651.96249,0.089782566,-3.268085241,7.264008045,0.109722227,-0.108656958,0.176833883,0.211463985,0.1588568,-0.327480521,0.161851142,-0.162101572,-0.30492597,-0.211859297,0.171545401,-0.299638556,-0.153240782,-0.169131515,-0.317342055,1,0,0,1,5102.649414063,-2038.547851563,307.296478271,0.958411157,-0.007252607,-0.014165374,0.284947038,0.783505868,0.006370827,0.007025609,0.621312005,-0.156867749,-1.103277955,-0.004261842
1747821651.97065,-0.587776542,1.104924083,6.021417141,0.129962251,-0.072437972,0.172572821,0.207684465,0.158626753,-0.327932791,0.165824209,-0.162592287,-0.302366464,-0.207682023,0.173047591,-0.296226889,-0.156451663,-0.169430026,-0.317373326,1,0,0,1,5105.279296875,-2036.901855469,307.59487915,0.958245039,-0.006898353,-0.014292484,0.285507649,0.783178312,0.006937984,0.007081715,0.62171814,-0.156168117,-1.101210329,-0.004235739
1747821651.9793,-0.156820208,-0.064643443,7.207744122,0.085221142,-0.073503241,0.222640246,0.204776499,0.158694247,-0.328182233,0.169892248,-0.16317475,-0.299394942,-0.202362761,0.174260171,-0.292569656,-0.158499903,-0.169673632,-0.31728698,1,0,0,1,5107.782714844,-2035.189941406,307.614471436,0.958022475,-0.006008107,-0.014496314,0.286263317,0.782759267,0.007434693,0.007197621,0.622238579,-0.155245337,-1.098398912,-0.004522839
1747821651.98776,0.174776718,0.396240383,8.774748802,-0.020240022,0.02450108,0.272707671,0.200684733,0.158814579,-0.32812028,0.174937221,-0.163987836,-0.296045851,-0.196213155,0.175332029,-0.28839031,-0.162238266,-0.169719783,-0.317489585,1,0,0,1,5110.275878906,-2033.470336914,307.492919922,0.957790792,-0.005569343,-0.014612998,0.287040502,0.782186789,0.007608985,0.00723969,0.62295547,-0.154190035,-1.095192331,-0.004907059
1747821651.99662,0.51954174,1.201889277,9.440337181,-0.122505397,0.069242179,0.200269684,0.197710614,0.158717224,-0.327967745,0.1827586,-0.164450447,-0.292146577,-0.18711422,0.17591083,-0.282955976,-0.165510907,-0.16957227,-0.317581876,1,0,0,1,5112.737792969,-2031.728881836,307.18371582,0.957458079,-0.005456744,-0.014519276,0.288155198,0.781479358,0.00722758,0.007160969,0.623848135,-0.15344507,-1.09173399,-0.005269671
1747821652.00399,0.518344641,0.972045898,9.712079048,-0.127831712,0.094808526,0.200269684,0.194989307,0.158671569,-0.327790162,0.191663358,-0.16461478,-0.287864546,-0.179068629,0.176272062,-0.278794406,-0.168271065,-0.169289479,-0.317714972,1,0,0,1,5115.257324219,-2029.968994141,306.950714111,0.957197011,-0.005887521,-0.014482784,0.289014667,0.78111154,0.006784103,0.00705068,0.624314845,-0.153123815,-1.089630459,-0.005375485
1747821652.01263,0.459686726,0.603338838,11.383232117,-0.057524271,0.140614882,0.118244343,0.192007717,0.158717962,-0.32752332,0.202294824,-0.164430503,-0.284643634,-0.168168432,0.176060151,-0.274919074,-0.171439868,-0.16880259,-0.317897905,1,0,0,1,5117.778320313,-2028.214599609,306.706665039,0.956956685,-0.006900886,-0.014428464,0.289789796,0.780654569,0.006163958,0.007126589,0.624891719,-0.152464491,-1.086529794,-0.005543905
1747821652.02078,-0.292092621,-0.055066638,11.622652054,-0.013848436,0.161920175,0.104395904,0.190005578,0.158715018,-0.327320567,0.2105611,-0.163862095,-0.282484242,-0.159667803,0.175270688,-0.271955505,-0.173385635,-0.168473926,-0.318008594,1,0,0,1,5120.285644531,-2026.352172852,306.584747314,0.956797779,-0.007128142,-0.013986201,0.290330231,0.780336163,0.005564072,0.007539424,0.625290069,-0.151775279,-1.08357069,-0.005634775
1747821652.02889,-0.453701228,-0.933738649,10.055646896,0.079894826,0.126766458,0.08415588,0.188393753,0.158937252,-0.327046918,0.219562259,-0.163310164,-0.280692022,-0.151530357,0.174378198,-0.270646085,-0.175047007,-0.168439668,-0.317829991,1,0,0,1,5122.78125,-2024.575805664,306.518249512,0.956643641,-0.007762902,-0.013355608,0.290850937,0.780123045,0.005234737,0.007951819,0.625553675,-0.151264461,-1.081915306,-0.005577534
1747821652.0381,-0.383072257,-0.087388359,10.366893768,0.072437972,0.131027505,0.092677996,0.186289907,0.158906565,-0.326825248,0.230418447,-0.162734377,-0.279856541,-0.141069388,0.173281796,-0.26995461,-0.177919752,-0.168115449,-0.317893435,1,0,0,1,5125.304199219,-2022.784545898,306.591003418,0.956531048,-0.00771953,-0.012634445,0.291254342,0.779857142,0.005072443,0.008669305,0.625876946,-0.150238835,-1.078842613,-0.005694893
1747821652.04651,-0.08259996,-0.711077929,7.954735279,0.124635927,0.070307441,0.059654802,0.184510534,0.1587569,-0.326676852,0.240832175,-0.161722298,-0.280112581,-0.131769398,0.172039332,-0.270353726,-0.180629655,-0.168120654,-0.317763019,1,0,0,1,5127.783203125,-2021.007324219,306.579193115,0.956436932,-0.00735499,-0.012096914,0.291595489,0.779615246,0.00518538,0.009305909,0.626168172,-0.149454221,-1.076420067,-0.005697354
1747821652.05464,-0.069431849,0.241814375,8.158242226,0.121440135,0.05645901,0.064981125,0.182805288,0.158512492,-0.326561449,0.248364984,-0.160953865,-0.281187526,-0.126133192,0.171165126,-0.27122055,-0.183351012,-0.167992089,-0.317687619,1,0,0,1,5130.372558594,-2019.285644531,306.610107422,0.956340075,-0.006990757,-0.011591262,0.291942507,0.779455746,0.005400629,0.009703118,0.626358861,-0.148808604,-1.074456407,-0.005715379
1747821652.06284,0.071826048,-0.164002821,6.647500992,0.070307441,-0.028762136,0.035153721,0.180732553,0.158316631,-0.326367223,0.254447265,-0.160172625,-0.283079201,-0.118088607,0.170691013,-0.27322449,-0.185833054,-0.168003835,-0.317533907,1,0,0,1,5132.921386719,-2017.555419922,306.469390869,0.956300616,-0.006405274,-0.011385228,0.292093247,0.77934568,0.005573256,0.009943503,0.626490524,-0.148245081,-1.072405321,-0.005976548
1747821652.07066,0.738611221,-0.183156431,6.968324184,-0.021305285,-0.058589537,0.038349517,0.178033049,0.15821823,-0.326027003,0.260943277,-0.159567261,-0.285375175,-0.112055945,0.170369241,-0.275338124,-0.188643094,-0.167993991,-0.317334815,1,0,0,1,5135.555664063,-2015.826538086,306.177856445,0.956232071,-0.006023308,-0.011310055,0.292328686,0.779222698,0.005779637,0.009961023,0.626641333,-0.147478987,-1.069255846,-0.006365054
1747821652.07903,1.26413846,0.537498295,7.608773232,-0.068176918,-0.057524271,0.057524271,0.17482256,0.158550038,-0.325234561,0.265378825,-0.159476446,-0.29029807,-0.106394422,0.170502703,-0.278634968,-0.191796498,-0.168248641,-0.316723671,1,0,0,1,5138.223632813,-2014.084472656,305.698028564,0.956183732,-0.006011199,-0.011659223,0.292473197,0.779127919,0.005830331,0.009645794,0.626763633,-0.146928508,-1.066505398,-0.007213606
1747821652.0875,0.739808321,0.673967779,8.371326447,-0.088416941,-0.104395904,0.042610571,0.171155508,0.158892574,-0.324506821,0.269606282,-0.160079459,-0.2931107,-0.102712874,0.171050545,-0.28276033,-0.194481249,-0.16794742,-0.316091781,1,0,0,1,5141.009277344,-2012.343261719,305.185943604,0.956076086,-0.00670516,-0.012121234,0.292791128,0.779006187,0.005759341,0.009064495,0.626924258,-0.146277845,-1.063741323,-0.007901413
